win_num,win_start,win_end,CNVs,unique_count_groupA,unique_count_not_groupA
4275,42740001,42750000.0,[42626939],0,1
4276,42750001,42760000.0,[42626939],0,1
4278,42770001,42780000.0,[42776883],1,6
4279,42780001,42790000.0,[42787407],0,1
4280,42790001,42800000.0,[42790871],4723,61839
4281,42800001,42810000.0,"[42800044, 42802645, 42802714, 42808203]",2,10
4282,42810001,42820000.0,"[42810130, 42817003, 42819240]",838,11177
4283,42820001,42830000.0,"[42819240, 42825334]",1,6
4284,42830001,42840000.0,[42839241],1,12
4285,42840001,42850000.0,[42849404],0,1
4286,42850001,42860000.0,"[42849404, 42851854, 42852599]",1,14
4287,42860001,42870000.0,"[42860773, 42866547]",1,3
4288,42870001,42880000.0,"[42870103, 42873751]",0,9
4289,42880001,42890000.0,"[42873751, 42880056, 42882477, 42884695, 42886029, 42887584]",0,17
4290,42890001,42900000.0,"[42884695, 42890975, 42894197, 42894619]",0,6
4291,42900001,42910000.0,"[42901167, 42908751, 42909304]",3,36
4292,42910001,42920000.0,"[42908751, 42911342, 42912623, 42918722]",4,41
4293,42920001,42930000.0,"[42912623, 42920022, 42920878, 42927601, 42928386]",2,13
4294,42930001,42940000.0,"[42934487, 42936740, 42936746]",1,2
4296,42950001,42960000.0,"[42951735, 42958164]",6,498
4297,42960001,42970000.0,[42965018],0,1
4298,42970001,42980000.0,"[42965018, 42971639, 42976879]",0,3
4299,42980001,42990000.0,"[42965018, 42971639, 42983408, 42984015, 42989094]",30,454
4300,42990001,43000000.0,[42971639],0,1
4301,43000001,43010000.0,"[42971639, 43001316]",1,1
4302,43010001,43020000.0,[42971639],0,1
4303,43020001,43030000.0,"[42971639, 43025223, 43025807, 43029180]",0,23
4304,43030001,43040000.0,"[42971639, 43033404, 43038777, 43039739]",0,8
4305,43040001,43050000.0,"[42971639, 43046915]",0,2
4306,43050001,43060000.0,[42971639],0,1
4307,43060001,43070000.0,"[42971639, 43063879, 43065839]",0,5
4308,43070001,43080000.0,"[42971639, 43078005, 43078355, 43079970]",4,110
4309,43080001,43090000.0,"[42971639, 43078355, 43079970, 43080425, 43081127, 43082857, 43084074, 43088106]",4,116
4310,43090001,43100000.0,"[43078355, 43088106, 43091913, 43093529, 43095050]",1,7
4311,43100001,43110000.0,"[43103691, 43106587]",1,1
4312,43110001,43120000.0,"[43113415, 43118219]",0,2
4313,43120001,43130000.0,[43129380],0,1
4314,43130001,43140000.0,"[43132543, 43133723, 43134568]",1,3
4315,43140001,43150000.0,"[43144278, 43148388, 43149869]",1,8
4316,43150001,43160000.0,"[43149869, 43151534, 43153061, 43157722, 43158993, 43159856, 43159868]",2,15
4317,43160001,43170000.0,"[43159868, 43160041, 43160804, 43160891, 43162007, 43167690, 43168290]",3,11
4318,43170001,43180000.0,"[43168290, 43175005, 43178948]",0,5
4319,43180001,43190000.0,"[43181662, 43182476, 43185066, 43186472, 43189275]",4,24
4320,43190001,43200000.0,"[43186472, 43189275]",3,21
4321,43200001,43210000.0,[43200499],0,6
4322,43210001,43220000.0,"[43211082, 43212662, 43213129]",1,13
4324,43230001,43240000.0,[43233782],0,1
4325,43240001,43250000.0,"[43242838, 43246376]",0,2
4327,43260001,43270000.0,[43264775],0,1
4328,43270001,43280000.0,[43279463],0,1
4329,43280001,43290000.0,"[43279463, 43280732, 43283589, 43288680]",2,20
4332,43310001,43320000.0,"[43311159, 43312936]",932,12484
4333,43320001,43330000.0,"[43321016, 43325251]",0,2
4334,43330001,43340000.0,[43332071],0,2
4335,43340001,43350000.0,"[43345591, 43346396]",0,2
4336,43350001,43360000.0,[43352223],0,2
4337,43360001,43370000.0,"[43365036, 43366744]",0,4
4338,43370001,43380000.0,[43374049],0,2
4339,43380001,43390000.0,"[43383452, 43384558]",5,40
4342,43410001,43420000.0,"[43410009, 43411914, 43411931]",3,15
4343,43420001,43430000.0,"[43411914, 43424490, 43424502, 43426259, 43427089]",0,15
4344,43430001,43440000.0,"[43424490, 43431611, 43439443]",1,2
4345,43440001,43450000.0,"[43439443, 43445784]",1,1
4346,43450001,43460000.0,"[43453430, 43455082]",0,3
4347,43460001,43470000.0,"[43455082, 43464797, 43467987]",0,4
4348,43470001,43480000.0,"[43467987, 43475430, 43476795]",56,742
4349,43480001,43490000.0,[43486820],0,3
4350,43490001,43500000.0,[43497275],0,1
4352,43510001,43520000.0,"[43513444, 43516801]",0,4
4354,43530001,43540000.0,"[43531418, 43535596, 43538052, 43539438]",7,213
4355,43540001,43550000.0,"[43535596, 43543837, 43545817]",0,5
4356,43550001,43560000.0,[43558330],0,2
4357,43560001,43570000.0,[43567367],1,11
4358,43570001,43580000.0,"[43577314, 43577392]",0,8
4361,43600001,43610000.0,[43607475],1,0
4362,43610001,43620000.0,"[43607475, 43612886]",1,1
4364,43630001,43640000.0,"[43635379, 43638802]",0,2
4365,43640001,43650000.0,"[43640350, 43649728, 43649870]",0,3
4366,43650001,43660000.0,"[43649728, 43649870, 43650141]",0,3
4367,43660001,43670000.0,[43663329],0,1
4368,43670001,43680000.0,[43677942],0,1
4369,43680001,43690000.0,"[43677942, 43685016]",0,4
4370,43690001,43700000.0,[43677942],0,1
4371,43700001,43710000.0,"[43677942, 43703798, 43708033]",0,3
4372,43710001,43720000.0,"[43708033, 43711048]",2,31
4373,43720001,43730000.0,[43723781],0,2
4374,43730001,43740000.0,[43723781],0,2
4375,43740001,43750000.0,"[43723781, 43740991, 43741527, 43743226]",0,7
4376,43750001,43760000.0,[43750091],39,407
4377,43760001,43770000.0,"[43750091, 43762761, 43763882]",39,409
4379,43780001,43790000.0,"[43784455, 43784982]",0,2
4380,43790001,43800000.0,[43798954],0,5
4381,43800001,43810000.0,"[43800111, 43802808]",2,0
4382,43810001,43820000.0,[43812237],0,1
4383,43820001,43830000.0,"[43821871, 43828440]",203,2729
4384,43830001,43840000.0,"[43831150, 43832913]",2,2
4385,43840001,43850000.0,[43844312],1,0
4386,43850001,43860000.0,"[43854200, 43854863]",3,17
4387,43860001,43870000.0,"[43854200, 43860233, 43860423, 43867526]",2,15
4388,43870001,43880000.0,"[43854200, 43867526, 43870279, 43873618, 43878758, 43879096]",10590,139536
4389,43880001,43890000.0,"[43854200, 43879096, 43888043]",9386,122868
4390,43890001,43900000.0,"[43854200, 43890528, 43893514, 43897682]",0,6
4391,43900001,43910000.0,"[43854200, 43890528]",0,2
4392,43910001,43920000.0,"[43854200, 43890528, 43919994]",0,4
4393,43920001,43930000.0,"[43854200, 43919994]",0,3
4394,43930001,43940000.0,"[43854200, 43919994, 43936450]",17,626
4395,43940001,43950000.0,"[43854200, 43945750, 43946853]",0,9
4396,43950001,43960000.0,"[43854200, 43953186, 43956489, 43956910, 43959187]",0,11
4397,43960001,43970000.0,"[43854200, 43953186, 43956489, 43961085, 43962404]",0,6
4398,43970001,43980000.0,"[43854200, 43973008]",1,18
4399,43980001,43990000.0,"[43982321, 43983461, 43987123]",1,34
4400,43990001,44000000.0,"[43983461, 43987123]",1,33
4401,44000001,44010000.0,"[43983461, 43987123, 44008365]",1,34
4402,44010001,44020000.0,"[44015786, 44016792]",0,2
4403,44020001,44030000.0,[44016792],0,1
4404,44030001,44040000.0,"[44030266, 44039018]",0,8
4406,44050001,44060000.0,"[44050602, 44054657]",0,2
4407,44060001,44070000.0,[44063166],0,1
4408,44070001,44080000.0,[44074129],0,1
4409,44080001,44090000.0,[44087117],0,1
4410,44090001,44100000.0,"[44092681, 44096428]",1,5
4411,44100001,44110000.0,[44105794],0,2
4412,44110001,44120000.0,"[44111307, 44115205, 44118115, 44119492]",0,8
4413,44120001,44130000.0,"[44119492, 44120019]",1,16
4416,44150001,44160000.0,"[44152576, 44159326]",0,2
4417,44160001,44170000.0,"[44159326, 44162815, 44163174]",0,4
4418,44170001,44180000.0,"[44172817, 44179107]",0,3
4419,44180001,44190000.0,"[44179107, 44188390]",2,37
4421,44200001,44210000.0,"[44208505, 44209467]",0,2
4422,44210001,44220000.0,"[44208505, 44209467, 44213026, 44213698]",2,11
4423,44220001,44230000.0,[44226162],0,1
4424,44230001,44240000.0,[44226162],0,1
4425,44240001,44250000.0,[44241675],0,1
4426,44250001,44260000.0,[44241675],0,1
4427,44260001,44270000.0,"[44241675, 44262620, 44264738, 44268666]",1,5
4428,44270001,44280000.0,"[44264738, 44270815, 44272121, 44279848]",48,533
4429,44280001,44290000.0,"[44279848, 44280910, 44285245, 44288108]",49,534
4430,44290001,44300000.0,[44288108],1,2
4431,44300001,44310000.0,"[44304204, 44307896, 44308332]",1,22
4432,44310001,44320000.0,[44316070],1,3
4434,44330001,44340000.0,[44339724],0,2
4435,44340001,44350000.0,"[44339724, 44343027, 44346610]",7,79
4436,44350001,44360000.0,[44359421],0,1
4437,44360001,44370000.0,"[44366375, 44368640]",2,45
4438,44370001,44380000.0,"[44368640, 44378182]",1,30
4439,44380001,44390000.0,"[44378182, 44381458, 44388481]",1,4
4440,44390001,44400000.0,"[44381458, 44390041]",0,3
4441,44400001,44410000.0,[44381458],0,2
4442,44410001,44420000.0,"[44381458, 44414319, 44418159, 44419702]",1,10
4443,44420001,44430000.0,"[44381458, 44421531]",0,5
4444,44430001,44440000.0,[44381458],0,2
4445,44440001,44450000.0,"[44381458, 44443637, 44444201, 44445861, 44449268]",0,8
4446,44450001,44460000.0,"[44444201, 44455790, 44457123, 44459558]",0,7
4447,44460001,44470000.0,"[44459558, 44467392, 44468886]",0,5
4448,44470001,44480000.0,[44468886],0,2
4450,44490001,44500000.0,"[44491003, 44495711]",0,2
4451,44500001,44510000.0,"[44501161, 44504374]",2,42
4452,44510001,44520000.0,"[44501161, 44518746]",1,7
4453,44520001,44530000.0,"[44520882, 44521909, 44522019, 44523998, 44529593]",0,5
4454,44530001,44540000.0,"[44529593, 44533265, 44537918]",0,3
4455,44540001,44550000.0,"[44549423, 44549584]",0,2
4456,44550001,44560000.0,"[44549423, 44549584]",0,2
4458,44570001,44580000.0,[44570232],6,100
4459,44580001,44590000.0,"[44580436, 44581134, 44584527]",0,3
4460,44590001,44600000.0,"[44584527, 44591014, 44595187]",0,23
4461,44600001,44610000.0,[44607997],1,3
4462,44610001,44620000.0,"[44607997, 44611026, 44619341, 44619566]",2,8
4463,44620001,44630000.0,"[44619566, 44621615, 44624939, 44626950]",2,41
4464,44630001,44640000.0,"[44624939, 44626950, 44630251, 44637840, 44638221]",0,6
4465,44640001,44650000.0,"[44642584, 44647872]",0,28
4466,44650001,44660000.0,"[44651551, 44651624, 44656866, 44658125, 44658510]",0,29
4467,44660001,44670000.0,"[44658125, 44666180, 44666734]",0,3
4468,44670001,44680000.0,"[44671247, 44671832, 44678309]",0,12
4469,44680001,44690000.0,"[44682037, 44683576, 44685776]",0,3
4470,44690001,44700000.0,"[44682037, 44683576, 44685776, 44695158, 44698486]",0,6
4471,44700001,44710000.0,"[44695158, 44706101, 44708224]",0,23
4472,44710001,44720000.0,"[44708224, 44714731]",0,21
4473,44720001,44730000.0,"[44721022, 44721639, 44724958]",9899,129828
4474,44730001,44740000.0,"[44724958, 44738311, 44738862]",0,3
4475,44740001,44750000.0,"[44724958, 44738311, 44738862, 44742469]",0,5
4476,44750001,44760000.0,[44750749],0,1
4477,44760001,44770000.0,"[44750749, 44762903]",0,2
4478,44770001,44780000.0,"[44776787, 44777779]",0,2
4479,44780001,44790000.0,[44776787],0,1
4481,44800001,44810000.0,"[44800101, 44803824]",1,2
4482,44810001,44820000.0,[44800101],0,1
4483,44820001,44830000.0,"[44800101, 44823716, 44829188]",1,5
4486,44850001,44860000.0,"[44851597, 44852179, 44855276]",6,7
4487,44860001,44870000.0,[44868308],1,1
4488,44870001,44880000.0,"[44868308, 44877990]",1,4
4489,44880001,44890000.0,"[44884208, 44884995, 44889737]",0,3
4490,44890001,44900000.0,"[44884208, 44899609, 44899938]",1,4
4491,44900001,44910000.0,"[44899609, 44899938, 44904463, 44904946]",2,4
4492,44910001,44920000.0,[44912390],0,3
4493,44920001,44930000.0,"[44926192, 44927074]",0,5
4494,44930001,44940000.0,"[44926192, 44930023, 44936741]",1,11
4495,44940001,44950000.0,"[44940782, 44940819, 44943428, 44945343]",1,4
4496,44950001,44960000.0,"[44940819, 44952697, 44959504]",1,3
4497,44960001,44970000.0,"[44959504, 44961414, 44968885]",0,4
4498,44970001,44980000.0,[44968885],0,1
4499,44980001,44990000.0,"[44986456, 44989459]",0,2
4500,44990001,45000000.0,"[44986456, 44989459, 44998700]",0,5
4501,45000001,45010000.0,"[44998700, 45000006, 45002979, 45003793]",13,151
4502,45010001,45020000.0,"[45003793, 45015482, 45015542, 45017015]",0,6
4503,45020001,45030000.0,"[45003793, 45017015, 45023042, 45025348]",0,9
4504,45030001,45040000.0,"[45003793, 45039939]",0,4
4505,45040001,45050000.0,"[45039939, 45041752, 45045558]",0,10
4506,45050001,45060000.0,"[45054681, 45058798]",0,3
4507,45060001,45070000.0,"[45062275, 45066445, 45066469]",2,8
4508,45070001,45080000.0,[45072773],0,5
4509,45080001,45090000.0,"[45083033, 45085928]",0,2
4510,45090001,45100000.0,"[45091313, 45098263]",0,4
4511,45100001,45110000.0,"[45102298, 45102572, 45105382, 45109283]",1,11
4512,45110001,45120000.0,"[45109283, 45111212]",8709,113198
4515,45140001,45150000.0,"[45140506, 45146774]",0,8
4516,45150001,45160000.0,[45152623],0,1
4517,45160001,45170000.0,[45166134],0,2
4518,45170001,45180000.0,"[45166134, 45172462, 45174387, 45177276]",0,17
4519,45180001,45190000.0,[45188279],0,1
4520,45190001,45200000.0,"[45190277, 45191735]",0,2
4522,45210001,45220000.0,[45213984],1,7
4524,45230001,45240000.0,"[45230888, 45238788]",3,128
4526,45250001,45260000.0,[45258305],1,11
4527,45260001,45270000.0,[45265897],0,17
4528,45270001,45280000.0,[45272265],1,0
4529,45280001,45290000.0,[45280734],0,5
4530,45290001,45300000.0,"[45298045, 45299393]",3,65
4534,45330001,45340000.0,"[45334938, 45339430]",5,97
4535,45340001,45350000.0,"[45339430, 45341954]",1,25
4536,45350001,45360000.0,"[45356468, 45359316]",2,2
4537,45360001,45370000.0,"[45356468, 45359316]",2,2
4538,45370001,45380000.0,[45377788],0,1
4539,45380001,45390000.0,[45385042],1,0
4540,45390001,45400000.0,"[45393733, 45394469, 45395776, 45398986]",1,12
4541,45400001,45410000.0,"[45401341, 45408296]",8245,107555
4542,45410001,45420000.0,"[45401341, 45408296, 45414471]",8245,107557
4543,45420001,45430000.0,"[45421588, 45427580, 45429340, 45429429]",0,5
4544,45430001,45440000.0,"[45429340, 45429429, 45432544, 45433591, 45433818, 45436908]",3,18
4545,45440001,45450000.0,"[45433818, 45441317]",1,6
4546,45450001,45460000.0,"[45433818, 45457522]",2,9
4547,45460001,45470000.0,"[45433818, 45457522, 45465090, 45467743]",2,12
4548,45470001,45480000.0,[45471363],1,0
4549,45480001,45490000.0,"[45486591, 45487250]",0,15
4550,45490001,45500000.0,"[45486591, 45492368]",0,2
4551,45500001,45510000.0,"[45501819, 45508177]",4,22
4552,45510001,45520000.0,[45511334],0,1
4553,45520001,45530000.0,"[45521256, 45525569, 45528963]",1,7
4554,45530001,45540000.0,"[45531701, 45539815]",0,2
4555,45540001,45550000.0,"[45539815, 45547879, 45548517, 45549211]",0,6
4556,45550001,45560000.0,"[45549211, 45556611]",0,2
4557,45560001,45570000.0,"[45556611, 45569816]",0,3
4558,45570001,45580000.0,"[45570605, 45574570, 45579100]",1,8
4559,45580001,45590000.0,[45585108],0,1
4560,45590001,45600000.0,[45597616],0,1
4561,45600001,45610000.0,"[45597616, 45605055]",0,8
4562,45610001,45620000.0,[45610208],0,1
4566,45650001,45660000.0,"[45652929, 45656000, 45657781]",1,2
4567,45660001,45670000.0,[45665687],3,4
4568,45670001,45680000.0,"[45675633, 45677095]",0,2
4569,45680001,45690000.0,"[45675633, 45686274]",0,2
4570,45690001,45700000.0,[45686274],0,1
4571,45700001,45710000.0,"[45701981, 45704384]",0,3
4573,45720001,45730000.0,[45726459],0,1
4574,45730001,45740000.0,"[45732490, 45736984, 45738799, 45739025]",10,144
4575,45740001,45750000.0,"[45741166, 45745553]",1,3
4576,45750001,45760000.0,"[45754560, 45759852, 45759863]",2,92
4577,45760001,45770000.0,"[45759852, 45759863, 45761554, 45767684]",0,21
4578,45770001,45780000.0,"[45767684, 45773755]",0,14
4579,45780001,45790000.0,"[45780048, 45780688, 45782032, 45784458]",4,47
4580,45790001,45800000.0,"[45792507, 45797458, 45797718, 45798521, 45799254]",1,7
4581,45800001,45810000.0,"[45797718, 45799254, 45805278, 45809429]",2,15
4582,45810001,45820000.0,"[45809429, 45816339]",0,7
4583,45820001,45830000.0,"[45822714, 45824034]",603,7743
4584,45830001,45840000.0,[45832544],1,0
4585,45840001,45850000.0,[45843931],0,1
4588,45870001,45880000.0,[45877637],0,1
4589,45880001,45890000.0,"[45886875, 45887670]",0,3
4590,45890001,45900000.0,"[45890890, 45895595]",2,10
4591,45900001,45910000.0,[45900941],1,22
4592,45910001,45920000.0,"[45911479, 45914734]",0,2
4593,45920001,45930000.0,[45929895],0,1
4594,45930001,45940000.0,[45930638],0,7
4596,45950001,45960000.0,[45955963],0,2
4597,45960001,45970000.0,"[45955963, 45962028, 45967597]",0,6
4598,45970001,45980000.0,"[45970439, 45973220, 45979078]",0,9
4599,45980001,45990000.0,[45982233],0,3
4600,45990001,46000000.0,[45998571],1,0
4601,46000001,46010000.0,[45998571],1,0
4602,46010001,46020000.0,"[46010906, 46011564, 46014684, 46014699, 46019881]",5773,77053
4603,46020001,46030000.0,"[46014699, 46019881, 46022177, 46029720]",1,4
4604,46030001,46040000.0,"[46014699, 46029720, 46036228, 46038024]",2,30
4605,46040001,46050000.0,"[46014699, 46038024, 46041711, 46043003]",0,5
4606,46050001,46060000.0,"[46014699, 46053127, 46059307]",0,3
4607,46060001,46070000.0,"[46014699, 46059307, 46066838]",0,11
4608,46070001,46080000.0,"[46014699, 46066838, 46070792, 46077007]",1,14
4609,46080001,46090000.0,[46014699],0,1
4611,46100001,46110000.0,"[46103231, 46104777, 46105965]",0,7
4614,46130001,46140000.0,"[46131132, 46133807, 46139466]",3353,43286
4615,46140001,46150000.0,"[46139466, 46145498, 46145707]",3352,43290
4616,46150001,46160000.0,"[46150555, 46150592, 46151423, 46154145]",2,6
4617,46160001,46170000.0,"[46154145, 46163447, 46163471, 46168923]",0,5
4618,46170001,46180000.0,"[46172991, 46179115]",0,3
4619,46180001,46190000.0,[46181998],0,1
4621,46200001,46210000.0,"[46201803, 46205820]",0,5
4622,46210001,46220000.0,[46213199],0,2
4623,46220001,46230000.0,"[46220701, 46224102, 46224113, 46227026, 46227959]",1,9
4624,46230001,46240000.0,"[46227959, 46231624, 46237109]",1,2
4625,46240001,46250000.0,"[46241498, 46245120]",0,2
4626,46250001,46260000.0,[46252997],1,3
4627,46260001,46270000.0,[46269558],1,0
4628,46270001,46280000.0,"[46272182, 46274732, 46276336]",2,2
4629,46280001,46290000.0,[46282026],0,2
4631,46300001,46310000.0,"[46300596, 46300667]",0,4
4632,46310001,46320000.0,"[46311121, 46314188]",0,4
4633,46320001,46330000.0,"[46327477, 46328768]",0,5
4634,46330001,46340000.0,"[46328768, 46331924, 46339064]",0,4
4635,46340001,46350000.0,[46343454],0,1
4636,46350001,46360000.0,"[46359183, 46359290]",7,39
4637,46360001,46370000.0,"[46359290, 46363845, 46366042, 46369043]",7,42
4638,46370001,46380000.0,"[46369043, 46371045, 46373929, 46374853]",0,6
4639,46380001,46390000.0,"[46369043, 46380657, 46382131, 46382459, 46382746, 46386979]",883,11064
4640,46390001,46400000.0,"[46369043, 46391282, 46397065, 46398198]",2,4
4641,46400001,46410000.0,"[46369043, 46400208, 46400991, 46403756, 46405684, 46407539, 46409444]",2,14
4642,46410001,46420000.0,"[46369043, 46409444, 46411477, 46413599, 46419988]",0,7
